	file	Age	MLU	words	sents	input_words	input_sents	I	me	my	you	your	he	him	his	she	her	it	its	we	us	our	they	them	their
22	Matt/030323.xml	40	3.94	574	192	2855	370	19	4	4	14	0	13	2	3	0	0	21	0	5	0	1	3	1	0
23	Matt/030407.xml	40	8.64	1160	217	2304	287	45	3	3	36	9	13	5	1	0	0	37	0	12	1	0	9	7	0
24	Matt/030421.xml	41	6.99	741	154	1840	221	52	0	0	17	2	7	7	1	0	1	20	0	2	0	0	4	0	0
25	Matt/030504.xml	41	6.3	806	176	2596	389	36	4	8	17	0	3	0	2	1	0	28	0	9	0	1	6	3	0
26	Matt/030514.xml	41	5.92	846	202	2704	386	38	5	5	16	3	10	3	2	0	1	22	0	10	0	0	8	4	0
27	Matt/030704.xml	43	9.96	1331	196	2160	260	36	5	8	34	1	28	15	3	19	1	24	0	8	2	2	12	7	0
28	Matt/030713.xml	43	7.69	1324	250	1754	282	48	6	12	46	1	11	1	1	3	1	27	0	8	0	0	11	6	1
29	Matt/030727.xml	44	8.18	1460	261	3635	397	72	6	6	32	1	15	4	1	5	4	36	0	19	4	0	5	0	1
30	Matt/030810.xml	44	8.76	1127	179	1862	236	16	5	3	44	2	17	3	2	2	0	19	0	11	0	0	15	2	3
31	Matt/030823.xml	45	7.05	970	204	2667	370	38	3	3	21	0	14	8	4	3	2	18	0	8	1	0	5	0	1
32	Matt/030924.xml	46	5.72	799	190	2497	342	28	2	6	24	2	10	2	1	0	1	22	0	0	0	1	1	1	0
33	Matt/031007.xml	46	6.34	943	206	2595	363	50	6	14	13	1	9	2	2	0	0	32	0	15	0	1	8	3	0
34	Matt/031021.xml	47	5.48	1029	254	2894	434	45	5	2	23	1	2	0	0	0	0	15	0	15	0	3	11	1	0
35	Matt/031106.xml	47	6.94	882	183	2725	351	56	9	6	15	2	12	9	1	1	0	16	0	9	1	1	6	3	1
36	Matt/040003.xml	48	5.88	744	164	2056	312	43	5	7	14	0	9	0	1	6	3	19	0	4	0	0	6	9	2
37	Matt/040017.xml	49	5.51	937	230	3208	554	39	2	4	19	3	3	1	1	0	1	19	0	20	0	3	3	6	1
38	Matt/040101.xml	49	8.9	790	121	1594	214	33	5	1	12	4	1	1	0	0	1	31	0	15	1	1	14	4	2
39	Matt/040108.xml	49	7.38	923	174	2036	267	51	2	7	16	3	15	9	3	0	0	24	0	5	0	0	7	6	1
40	Matt/040123.xml	50	6.39	769	179	2807	361	29	5	3	16	1	7	1	1	0	0	12	0	6	0	3	11	7	0
41	Matt/040213.xml	50	8.49	1189	204	2414	300	33	4	2	45	5	25	8	1	0	0	11	0	3	0	0	15	9	2
42	Matt/040301.xml	51	9.19	1006	164	2680	287	47	8	11	26	2	4	1	0	4	1	18	0	8	0	0	1	2	0
43	Matt/040314.xml	51	7.67	869	173	2841	295	22	4	3	22	4	10	3	4	0	0	24	0	9	0	1	9	1	1
44	Matt/040405.xml	52	9.05	995	199	2575	306	23	3	1	32	2	20	2	6	0	0	19	0	3	0	0	9	6	1
45	Matt/040426.xml	53	5.95	853	206	2207	285	28	6	0	20	1	14	4	1	0	0	14	1	6	2	1	6	4	0
46	Matt/040509.xml	53	7.92	932	207	2633	319	36	5	5	18	1	12	2	1	0	1	25	1	0	0	0	7	2	0
47	Matt/040610.xml	54	9.18	1162	239	2843	318	61	2	3	18	1	23	6	3	2	3	28	0	5	0	2	15	4	1
48	Matt/040704.xml	55	10.29	1309	228	2551	309	53	4	5	34	3	23	2	4	7	1	37	0	7	0	1	5	4	0
49	Matt/040718.xml	56	6.87	1039	245	2628	436	38	4	2	3	1	8	3	0	1	3	21	0	8	1	1	9	4	0
50	Matt/040809.xml	56	7.41	831	199	2953	305	59	4	3	12	1	4	1	10	3	1	8	0	3	1	1	4	1	0
51	Matt/040821.xml	57	11.29	1301	221	2920	307	62	15	33	24	0	6	4	2	0	1	23	0	13	1	0	5	4	0
52	Matt/040909.xml	57	6.83	754	205	3052	310	35	1	4	6	1	7	0	3	0	1	14	0	7	1	1	4	1	0
53	Matt/040921.xml	58	8.16	1288	285	2735	479	66	11	34	21	0	8	6	2	0	1	24	0	17	1	0	5	11	0
54	Matt/040922.xml	58	8.63	945	218	2615	294	55	2	4	15	0	10	3	4	4	0	16	0	6	0	0	2	2	0
55	Matt/041015.xml	58	5.81	353	96	1340	132	21	3	1	2	0	1	0	2	0	0	7	0	1	0	0	2	1	0
56	Matt/050005.xml	60	7.57	1135	237	3024	341	41	4	7	32	5	5	1	0	0	1	23	0	6	2	2	4	2	1
